dateday,season,year,month,hour,holiday,weekday,workingday,weather_condition,temp,hum,casual,registered,count,temp_group,count_group
2012-10-05,Winter,1,Oct,17,0,Fri,1,Clear/Partly Cloudy,0.7,0.42,158,742,900,Panas,
2012-10-05,Winter,1,Oct,18,0,Fri,1,Clear/Partly Cloudy,0.64,0.57,106,655,761,Panas,
2012-10-05,Winter,1,Oct,19,0,Fri,1,Clear/Partly Cloudy,0.62,0.73,67,433,500,Panas,
2012-10-05,Winter,1,Oct,20,0,Fri,1,Clear/Partly Cloudy,0.6,0.78,66,306,372,Sedang,
2012-10-05,Winter,1,Oct,21,0,Fri,1,Clear/Partly Cloudy,0.6,0.69,47,220,267,Sedang,
2012-10-05,Winter,1,Oct,22,0,Fri,1,Clear/Partly Cloudy,0.6,0.73,63,201,264,Sedang,
2012-10-05,Winter,1,Oct,23,0,Fri,1,Clear/Partly Cloudy,0.58,0.78,23,148,171,Sedang,
2012-10-06,Winter,1,Oct,0,0,Sat,0,Clear/Partly Cloudy,0.56,0.83,37,154,191,Sedang,
2012-10-06,Winter,1,Oct,1,0,Sat,0,Clear/Partly Cloudy,0.56,0.83,25,116,141,Sedang,
2012-10-06,Winter,1,Oct,2,0,Sat,0,Clear/Partly Cloudy,0.56,0.78,13,62,75,Sedang,Sangat Tinggi
2012-10-06,Winter,1,Oct,3,0,Sat,0,Clear/Partly Cloudy,0.54,0.77,2,54,56,Sedang,Sangat Tinggi
2012-10-06,Winter,1,Oct,4,0,Sat,0,Clear/Partly Cloudy,0.54,0.83,4,7,11,Sedang,Sedang
2012-10-06,Winter,1,Oct,5,0,Sat,0,Clear/Partly Cloudy,0.54,0.83,2,8,10,Sedang,Rendah
2012-10-06,Winter,1,Oct,6,0,Sat,0,Clear/Partly Cloudy,0.54,0.88,2,28,30,Sedang,Tinggi
2012-10-06,Winter,1,Oct,7,0,Sat,0,Clear/Partly Cloudy,0.54,0.83,13,71,84,Sedang,Sangat Tinggi
2012-10-06,Winter,1,Oct,8,0,Sat,0,Clear/Partly Cloudy,0.56,0.83,22,184,206,Sedang,
2012-10-06,Winter,1,Oct,9,0,Sat,0,Clear/Partly Cloudy,0.6,0.73,130,265,395,Sedang,
2012-10-06,Winter,1,Oct,10,0,Sat,0,Clear/Partly Cloudy,0.62,0.69,198,341,539,Panas,
2012-10-06,Winter,1,Oct,11,0,Sat,0,Clear/Partly Cloudy,0.64,0.65,258,389,647,Panas,
2012-10-06,Winter,1,Oct,12,0,Sat,0,Clear/Partly Cloudy,0.7,0.54,362,381,743,Panas,
2012-10-06,Winter,1,Oct,13,0,Sat,0,Misty/Cloudy,0.64,0.57,310,400,710,Panas,
2012-10-06,Winter,1,Oct,14,0,Sat,0,Misty/Cloudy,0.6,0.56,269,307,576,Sedang,
2012-10-06,Winter,1,Oct,15,0,Sat,0,Clear/Partly Cloudy,0.6,0.46,279,341,620,Sedang,
2012-10-06,Winter,1,Oct,16,0,Sat,0,Clear/Partly Cloudy,0.6,0.43,317,342,659,Sedang,
2012-10-06,Winter,1,Oct,17,0,Sat,0,Clear/Partly Cloudy,0.54,0.49,268,342,610,Sedang,
2012-10-06,Winter,1,Oct,18,0,Sat,0,Clear/Partly Cloudy,0.52,0.48,183,312,495,Sedang,
2012-10-06,Winter,1,Oct,19,0,Sat,0,Clear/Partly Cloudy,0.48,0.55,102,239,341,Sedang,
2012-10-06,Winter,1,Oct,20,0,Sat,0,Clear/Partly Cloudy,0.48,0.55,75,172,247,Sedang,
2012-10-06,Winter,1,Oct,21,0,Sat,0,Clear/Partly Cloudy,0.46,0.59,78,137,215,Sedang,
2012-10-06,Winter,1,Oct,22,0,Sat,0,Clear/Partly Cloudy,0.44,0.62,45,140,185,Sedang,
2012-10-06,Winter,1,Oct,23,0,Sat,0,Clear/Partly Cloudy,0.44,0.62,37,142,179,Sedang,
2012-10-07,Winter,1,Oct,0,0,Sun,0,Clear/Partly Cloudy,0.44,0.62,28,99,127,Sedang,
2012-10-07,Winter,1,Oct,1,0,Sun,0,Clear/Partly Cloudy,0.44,0.54,29,80,109,Sedang,
2012-10-07,Winter,1,Oct,2,0,Sun,0,Clear/Partly Cloudy,0.42,0.62,10,64,74,Sedang,Sangat Tinggi
2012-10-07,Winter,1,Oct,3,0,Sun,0,Misty/Cloudy,0.44,0.62,5,17,22,Sedang,Tinggi
2012-10-07,Winter,1,Oct,4,0,Sun,0,Misty/Cloudy,0.44,0.54,5,6,11,Sedang,Sedang
2012-10-07,Winter,1,Oct,5,0,Sun,0,Misty/Cloudy,0.44,0.54,2,8,10,Sedang,Rendah
2012-10-07,Winter,1,Oct,6,0,Sun,0,Misty/Cloudy,0.44,0.54,4,19,23,Sedang,Tinggi
2012-10-07,Winter,1,Oct,7,0,Sun,0,Light Snow/Rain,0.42,0.58,6,29,35,Sedang,Sangat Tinggi
2012-10-07,Winter,1,Oct,8,0,Sun,0,Light Snow/Rain,0.42,0.67,11,51,62,Sedang,Sangat Tinggi
2012-10-07,Winter,1,Oct,9,0,Sun,0,Light Snow/Rain,0.4,0.71,16,70,86,Sedang,Sangat Tinggi
2012-10-07,Winter,1,Oct,10,0,Sun,0,Misty/Cloudy,0.42,0.67,41,144,185,Sedang,
2012-10-07,Winter,1,Oct,11,0,Sun,0,Misty/Cloudy,0.42,0.71,76,260,336,Sedang,
2012-10-07,Winter,1,Oct,12,0,Sun,0,Misty/Cloudy,0.42,0.71,100,292,392,Sedang,
2012-10-07,Winter,1,Oct,13,0,Sun,0,Misty/Cloudy,0.44,0.72,80,240,320,Sedang,
2012-10-07,Winter,1,Oct,14,0,Sun,0,Misty/Cloudy,0.44,0.67,71,243,314,Sedang,
2012-10-07,Winter,1,Oct,15,0,Sun,0,Light Snow/Rain,0.42,0.77,74,232,306,Sedang,
2012-10-07,Winter,1,Oct,16,0,Sun,0,Light Snow/Rain,0.4,0.82,87,246,333,Sedang,
2012-10-07,Winter,1,Oct,17,0,Sun,0,Light Snow/Rain,0.4,0.82,35,122,157,Sedang,
2012-10-07,Winter,1,Oct,18,0,Sun,0,Light Snow/Rain,0.4,0.82,24,82,106,Sedang,
2012-10-07,Winter,1,Oct,19,0,Sun,0,Misty/Cloudy,0.4,0.82,17,97,114,Sedang,
2012-10-07,Winter,1,Oct,20,0,Sun,0,Clear/Partly Cloudy,0.4,0.82,19,97,116,Sedang,
2012-10-07,Winter,1,Oct,21,0,Sun,0,Clear/Partly Cloudy,0.38,0.87,22,91,113,Sedang,
2012-10-07,Winter,1,Oct,22,0,Sun,0,Clear/Partly Cloudy,0.38,0.87,7,72,79,Sedang,Sangat Tinggi
2012-10-07,Winter,1,Oct,23,0,Sun,0,Clear/Partly Cloudy,0.36,0.93,12,68,80,Sedang,Sangat Tinggi
2012-10-08,Winter,1,Oct,0,1,Mon,0,Clear/Partly Cloudy,0.38,0.76,7,44,51,Sedang,Sangat Tinggi
2012-10-08,Winter,1,Oct,1,1,Mon,0,Clear/Partly Cloudy,0.34,0.87,2,35,37,Sedang,Sangat Tinggi
2012-10-08,Winter,1,Oct,2,1,Mon,0,Clear/Partly Cloudy,0.34,0.81,3,12,15,Sedang,Sedang
2012-10-08,Winter,1,Oct,3,1,Mon,0,Clear/Partly Cloudy,0.34,0.81,2,8,10,Sedang,Rendah
2012-10-08,Winter,1,Oct,4,1,Mon,0,Clear/Partly Cloudy,0.32,0.87,1,6,7,Sedang,Rendah
2012-10-08,Winter,1,Oct,5,1,Mon,0,Clear/Partly Cloudy,0.34,0.76,2,17,19,Sedang,Sedang
2012-10-08,Winter,1,Oct,6,1,Mon,0,Clear/Partly Cloudy,0.34,0.76,5,54,59,Sedang,Sangat Tinggi
2012-10-08,Winter,1,Oct,7,1,Mon,0,Misty/Cloudy,0.34,0.76,3,151,154,Sedang,
2012-10-08,Winter,1,Oct,8,1,Mon,0,Misty/Cloudy,0.36,0.71,23,374,397,Sedang,
2012-10-08,Winter,1,Oct,9,1,Mon,0,Misty/Cloudy,0.38,0.66,59,273,332,Sedang,
2012-10-08,Winter,1,Oct,10,1,Mon,0,Misty/Cloudy,0.38,0.68,69,229,298,Sedang,
2012-10-08,Winter,1,Oct,11,1,Mon,0,Misty/Cloudy,0.4,0.62,72,236,308,Sedang,
2012-10-08,Winter,1,Oct,12,1,Mon,0,Misty/Cloudy,0.42,0.63,74,267,341,Sedang,
2012-10-08,Winter,1,Oct,13,1,Mon,0,Misty/Cloudy,0.42,0.62,82,323,405,Sedang,
2012-10-08,Winter,1,Oct,14,1,Mon,0,Misty/Cloudy,0.42,0.58,121,299,420,Sedang,
2012-10-08,Winter,1,Oct,15,1,Mon,0,Light Snow/Rain,0.42,0.58,76,294,370,Sedang,
2012-10-08,Winter,1,Oct,16,1,Mon,0,Light Snow/Rain,0.42,0.58,61,316,377,Sedang,
2012-10-08,Winter,1,Oct,17,1,Mon,0,Misty/Cloudy,0.42,0.66,81,416,497,Sedang,
2012-10-08,Winter,1,Oct,18,1,Mon,0,Misty/Cloudy,0.42,0.66,41,415,456,Sedang,
2012-10-08,Winter,1,Oct,19,1,Mon,0,Misty/Cloudy,0.4,0.71,38,333,371,Sedang,
2012-10-08,Winter,1,Oct,20,1,Mon,0,Light Snow/Rain,0.4,0.71,20,207,227,Sedang,
2012-10-08,Winter,1,Oct,21,1,Mon,0,Misty/Cloudy,0.4,0.76,17,134,151,Sedang,
2012-10-08,Winter,1,Oct,22,1,Mon,0,Light Snow/Rain,0.4,0.76,6,101,107,Sedang,
2012-10-08,Winter,1,Oct,23,1,Mon,0,Misty/Cloudy,0.4,0.71,9,60,69,Sedang,Sangat Tinggi
2012-10-09,Winter,1,Oct,0,0,Tue,1,Misty/Cloudy,0.38,0.82,9,22,31,Sedang,Sangat Tinggi
2012-10-09,Winter,1,Oct,1,0,Tue,1,Light Snow/Rain,0.36,0.87,0,13,13,Sedang,Sedang
2012-10-09,Winter,1,Oct,2,0,Tue,1,Light Snow/Rain,0.36,0.87,2,5,7,Sedang,Rendah
2012-10-09,Winter,1,Oct,3,0,Tue,1,Light Snow/Rain,0.36,0.87,0,3,3,Sedang,Rendah
2012-10-09,Winter,1,Oct,4,0,Tue,1,Light Snow/Rain,0.36,0.87,1,6,7,Sedang,Rendah
2012-10-09,Winter,1,Oct,5,0,Tue,1,Misty/Cloudy,0.38,0.82,0,19,19,Sedang,Sedang
2012-10-09,Winter,1,Oct,6,0,Tue,1,Misty/Cloudy,0.38,0.82,2,141,143,Sedang,
2012-10-09,Winter,1,Oct,7,0,Tue,1,Clear/Partly Cloudy,0.38,0.83,5,357,362,Sedang,
2012-10-09,Winter,1,Oct,8,0,Tue,1,Misty/Cloudy,0.42,0.8,15,698,713,Sedang,
2012-10-09,Winter,1,Oct,9,0,Tue,1,Misty/Cloudy,0.42,0.77,37,345,382,Sedang,
2012-10-09,Winter,1,Oct,10,0,Tue,1,Misty/Cloudy,0.44,0.75,33,131,164,Sedang,
2012-10-09,Winter,1,Oct,11,0,Tue,1,Misty/Cloudy,0.48,0.69,37,156,193,Sedang,
2012-10-09,Winter,1,Oct,12,0,Tue,1,Misty/Cloudy,0.48,0.69,43,217,260,Sedang,
2012-10-09,Winter,1,Oct,13,0,Tue,1,Misty/Cloudy,0.5,0.67,54,184,238,Sedang,
2012-10-09,Winter,1,Oct,14,0,Tue,1,Misty/Cloudy,0.54,0.64,43,201,244,Sedang,
2012-10-09,Winter,1,Oct,15,0,Tue,1,Misty/Cloudy,0.52,0.63,59,195,254,Sedang,
2012-10-09,Winter,1,Oct,16,0,Tue,1,Misty/Cloudy,0.5,0.72,70,354,424,Sedang,
2012-10-09,Winter,1,Oct,17,0,Tue,1,Misty/Cloudy,0.52,0.68,73,733,806,Sedang,
2012-10-09,Winter,1,Oct,18,0,Tue,1,Misty/Cloudy,0.5,0.72,26,758,784,Sedang,
2012-10-09,Winter,1,Oct,19,0,Tue,1,Misty/Cloudy,0.5,0.72,31,483,514,Sedang,
2012-10-09,Winter,1,Oct,20,0,Tue,1,Misty/Cloudy,0.5,0.72,30,330,360,Sedang,
2012-10-09,Winter,1,Oct,21,0,Tue,1,Misty/Cloudy,0.48,0.77,16,209,225,Sedang,
2012-10-09,Winter,1,Oct,22,0,Tue,1,Misty/Cloudy,0.48,0.77,7,155,162,Sedang,
2012-10-09,Winter,1,Oct,23,0,Tue,1,Misty/Cloudy,0.48,0.77,8,76,84,Sedang,Sangat Tinggi
2012-10-10,Winter,1,Oct,0,0,Wed,1,Misty/Cloudy,0.46,0.88,0,33,33,Sedang,Sangat Tinggi
2012-10-10,Winter,1,Oct,1,0,Wed,1,Misty/Cloudy,0.46,0.88,2,6,8,Sedang,Rendah
2012-10-10,Winter,1,Oct,2,0,Wed,1,Misty/Cloudy,0.46,0.88,2,6,8,Sedang,Rendah
2012-10-10,Winter,1,Oct,3,0,Wed,1,Misty/Cloudy,0.46,0.88,0,6,6,Sedang,Rendah
2012-10-10,Winter,1,Oct,4,0,Wed,1,Misty/Cloudy,0.46,0.88,0,6,6,Sedang,Rendah
2012-10-10,Winter,1,Oct,5,0,Wed,1,Misty/Cloudy,0.46,0.88,2,38,40,Sedang,Sangat Tinggi
2012-10-10,Winter,1,Oct,6,0,Wed,1,Misty/Cloudy,0.46,0.88,3,172,175,Sedang,
2012-10-10,Winter,1,Oct,7,0,Wed,1,Clear/Partly Cloudy,0.46,0.82,9,498,507,Sedang,
2012-10-10,Winter,1,Oct,8,0,Wed,1,Clear/Partly Cloudy,0.5,0.77,33,806,839,Sedang,
2012-10-10,Winter,1,Oct,9,0,Wed,1,Clear/Partly Cloudy,0.54,0.6,35,331,366,Sedang,
2012-10-10,Winter,1,Oct,10,0,Wed,1,Clear/Partly Cloudy,0.56,0.52,27,190,217,Sedang,
2012-10-10,Winter,1,Oct,11,0,Wed,1,Clear/Partly Cloudy,0.54,0.52,53,238,291,Sedang,
2012-10-10,Winter,1,Oct,12,0,Wed,1,Clear/Partly Cloudy,0.54,0.56,78,312,390,Sedang,
2012-10-10,Winter,1,Oct,13,0,Wed,1,Clear/Partly Cloudy,0.56,0.49,60,237,297,Sedang,
2012-10-10,Winter,1,Oct,14,0,Wed,1,Clear/Partly Cloudy,0.6,0.4,63,208,271,Sedang,
2012-10-10,Winter,1,Oct,15,0,Wed,1,Clear/Partly Cloudy,0.6,0.4,58,261,319,Sedang,
2012-10-10,Winter,1,Oct,16,0,Wed,1,Clear/Partly Cloudy,0.6,0.4,92,474,566,Sedang,
2012-10-10,Winter,1,Oct,17,0,Wed,1,Clear/Partly Cloudy,0.58,0.43,91,857,948,Sedang,
2012-10-10,Winter,1,Oct,18,0,Wed,1,Misty/Cloudy,0.56,0.49,57,787,844,Sedang,
2012-10-10,Winter,1,Oct,19,0,Wed,1,Misty/Cloudy,0.56,0.46,32,534,566,Sedang,
2012-10-10,Winter,1,Oct,20,0,Wed,1,Clear/Partly Cloudy,0.52,0.48,21,371,392,Sedang,
2012-10-10,Winter,1,Oct,21,0,Wed,1,Clear/Partly Cloudy,0.5,0.51,18,251,269,Sedang,
2012-10-10,Winter,1,Oct,22,0,Wed,1,Clear/Partly Cloudy,0.46,0.55,27,170,197,Sedang,
2012-10-10,Winter,1,Oct,23,0,Wed,1,Clear/Partly Cloudy,0.44,0.58,17,119,136,Sedang,
2012-10-11,Winter,1,Oct,0,0,Thu,1,Clear/Partly Cloudy,0.44,0.51,1,41,42,Sedang,Sangat Tinggi
2012-10-11,Winter,1,Oct,1,0,Thu,1,Clear/Partly Cloudy,0.44,0.47,1,10,11,Sedang,Sedang
2012-10-11,Winter,1,Oct,2,0,Thu,1,Clear/Partly Cloudy,0.42,0.5,4,7,11,Sedang,Sedang
2012-10-11,Winter,1,Oct,3,0,Thu,1,Clear/Partly Cloudy,0.42,0.47,0,3,3,Sedang,Rendah
2012-10-11,Winter,1,Oct,4,0,Thu,1,Clear/Partly Cloudy,0.4,0.5,0,10,10,Sedang,Rendah
2012-10-11,Winter,1,Oct,5,0,Thu,1,Clear/Partly Cloudy,0.36,0.5,0,42,42,Sedang,Sangat Tinggi
2012-10-11,Winter,1,Oct,6,0,Thu,1,Clear/Partly Cloudy,0.36,0.5,1,158,159,Sedang,
2012-10-11,Winter,1,Oct,7,0,Thu,1,Clear/Partly Cloudy,0.36,0.5,11,467,478,Sedang,
2012-10-11,Winter,1,Oct,8,0,Thu,1,Clear/Partly Cloudy,0.38,0.46,25,773,798,Sedang,
2012-10-11,Winter,1,Oct,9,0,Thu,1,Clear/Partly Cloudy,0.4,0.43,27,328,355,Sedang,
2012-10-11,Winter,1,Oct,10,0,Thu,1,Clear/Partly Cloudy,0.44,0.41,39,165,204,Sedang,
2012-10-11,Winter,1,Oct,11,0,Thu,1,Clear/Partly Cloudy,0.46,0.36,76,175,251,Sedang,
2012-10-11,Winter,1,Oct,12,0,Thu,1,Clear/Partly Cloudy,0.46,0.36,47,279,326,Sedang,
2012-10-11,Winter,1,Oct,13,0,Thu,1,Clear/Partly Cloudy,0.5,0.31,48,243,291,Sedang,
2012-10-11,Winter,1,Oct,14,0,Thu,1,Clear/Partly Cloudy,0.52,0.32,78,270,348,Sedang,
2012-10-11,Winter,1,Oct,15,0,Thu,1,Clear/Partly Cloudy,0.52,0.34,102,358,460,Sedang,
2012-10-11,Winter,1,Oct,16,0,Thu,1,Clear/Partly Cloudy,0.5,0.36,68,413,481,Sedang,
2012-10-11,Winter,1,Oct,17,0,Thu,1,Clear/Partly Cloudy,0.5,0.39,90,737,827,Sedang,
2012-10-11,Winter,1,Oct,18,0,Thu,1,Clear/Partly Cloudy,0.46,0.44,64,628,692,Sedang,
2012-10-11,Winter,1,Oct,19,0,Thu,1,Clear/Partly Cloudy,0.44,0.51,81,662,743,Sedang,
2012-10-11,Winter,1,Oct,20,0,Thu,1,Clear/Partly Cloudy,0.42,0.62,27,388,415,Sedang,
2012-10-11,Winter,1,Oct,21,0,Thu,1,Clear/Partly Cloudy,0.42,0.62,24,236,260,Sedang,
2012-10-11,Winter,1,Oct,22,0,Thu,1,Clear/Partly Cloudy,0.4,0.66,10,167,177,Sedang,
2012-10-11,Winter,1,Oct,23,0,Thu,1,Clear/Partly Cloudy,0.42,0.58,10,176,186,Sedang,
2012-10-12,Winter,1,Oct,0,0,Fri,1,Clear/Partly Cloudy,0.4,0.66,8,60,68,Sedang,Sangat Tinggi
2012-10-12,Winter,1,Oct,1,0,Fri,1,Clear/Partly Cloudy,0.4,0.66,8,29,37,Sedang,Sangat Tinggi
2012-10-12,Winter,1,Oct,2,0,Fri,1,Clear/Partly Cloudy,0.4,0.66,0,16,16,Sedang,Sedang
2012-10-12,Winter,1,Oct,3,0,Fri,1,Clear/Partly Cloudy,0.36,0.76,0,6,6,Sedang,Rendah
2012-10-12,Winter,1,Oct,4,0,Fri,1,Clear/Partly Cloudy,0.36,0.76,0,8,8,Sedang,Rendah
2012-10-12,Winter,1,Oct,5,0,Fri,1,Clear/Partly Cloudy,0.36,0.81,2,33,35,Sedang,Sangat Tinggi
2012-10-12,Winter,1,Oct,6,0,Fri,1,Clear/Partly Cloudy,0.34,0.81,3,140,143,Sedang,
2012-10-12,Winter,1,Oct,7,0,Fri,1,Clear/Partly Cloudy,0.36,0.81,8,384,392,Sedang,
2012-10-12,Winter,1,Oct,8,0,Fri,1,Clear/Partly Cloudy,0.42,0.71,34,711,745,Sedang,
2012-10-12,Winter,1,Oct,9,0,Fri,1,Clear/Partly Cloudy,0.5,0.39,26,374,400,Sedang,
2012-10-12,Winter,1,Oct,10,0,Fri,1,Clear/Partly Cloudy,0.52,0.36,75,200,275,Sedang,
2012-10-12,Winter,1,Oct,11,0,Fri,1,Clear/Partly Cloudy,0.54,0.37,61,252,313,Sedang,
2012-10-12,Winter,1,Oct,12,0,Fri,1,Clear/Partly Cloudy,0.54,0.39,75,312,387,Sedang,
2012-10-12,Winter,1,Oct,13,0,Fri,1,Clear/Partly Cloudy,0.56,0.37,81,300,381,Sedang,
2012-10-12,Winter,1,Oct,14,0,Fri,1,Clear/Partly Cloudy,0.56,0.37,109,262,371,Sedang,
2012-10-12,Winter,1,Oct,15,0,Fri,1,Clear/Partly Cloudy,0.52,0.42,138,317,455,Sedang,
2012-10-12,Winter,1,Oct,16,0,Fri,1,Clear/Partly Cloudy,0.46,0.41,108,412,520,Sedang,
2012-10-12,Winter,1,Oct,17,0,Fri,1,Clear/Partly Cloudy,0.46,0.38,131,706,837,Sedang,
2012-10-12,Winter,1,Oct,18,0,Fri,1,Clear/Partly Cloudy,0.44,0.38,76,566,642,Sedang,
2012-10-12,Winter,1,Oct,19,0,Fri,1,Clear/Partly Cloudy,0.42,0.41,40,453,493,Sedang,
2012-10-12,Winter,1,Oct,20,0,Fri,1,Clear/Partly Cloudy,0.42,0.47,28,280,308,Sedang,
2012-10-12,Winter,1,Oct,21,0,Fri,1,Clear/Partly Cloudy,0.4,0.54,21,169,190,Sedang,
2012-10-12,Winter,1,Oct,22,0,Fri,1,Clear/Partly Cloudy,0.4,0.47,17,143,160,Sedang,
2012-10-12,Winter,1,Oct,23,0,Fri,1,Clear/Partly Cloudy,0.36,0.57,11,89,100,Sedang,Sangat Tinggi
2012-10-13,Winter,1,Oct,0,0,Sat,0,Clear/Partly Cloudy,0.36,0.57,31,218,249,Sedang,
2012-10-13,Winter,1,Oct,1,0,Sat,0,Clear/Partly Cloudy,0.34,0.53,23,123,146,Sedang,
2012-10-13,Winter,1,Oct,2,0,Sat,0,Clear/Partly Cloudy,0.34,0.53,7,60,67,Sedang,Sangat Tinggi
2012-10-13,Winter,1,Oct,3,0,Sat,0,Clear/Partly Cloudy,0.32,0.66,2,13,15,Sedang,Sedang
2012-10-13,Winter,1,Oct,4,0,Sat,0,Clear/Partly Cloudy,0.3,0.65,2,9,11,Dingin,Sedang
2012-10-13,Winter,1,Oct,5,0,Sat,0,Clear/Partly Cloudy,0.3,0.61,0,11,11,Dingin,Sedang
2012-10-13,Winter,1,Oct,6,0,Sat,0,Clear/Partly Cloudy,0.3,0.61,5,23,28,Dingin,Tinggi
2012-10-13,Winter,1,Oct,7,0,Sat,0,Clear/Partly Cloudy,0.3,0.61,10,60,70,Dingin,Sangat Tinggi
2012-10-13,Winter,1,Oct,8,0,Sat,0,Clear/Partly Cloudy,0.34,0.53,23,151,174,Sedang,
2012-10-13,Winter,1,Oct,9,0,Sat,0,Clear/Partly Cloudy,0.36,0.5,46,220,266,Sedang,
2012-10-13,Winter,1,Oct,10,0,Sat,0,Clear/Partly Cloudy,0.4,0.43,82,265,347,Sedang,
2012-10-13,Winter,1,Oct,11,0,Sat,0,Clear/Partly Cloudy,0.42,0.35,192,335,527,Sedang,
2012-10-13,Winter,1,Oct,12,0,Sat,0,Clear/Partly Cloudy,0.44,0.35,202,371,573,Sedang,
2012-10-13,Winter,1,Oct,13,0,Sat,0,Clear/Partly Cloudy,0.46,0.36,235,435,670,Sedang,
2012-10-13,Winter,1,Oct,14,0,Sat,0,Clear/Partly Cloudy,0.48,0.33,243,354,597,Sedang,
2012-10-13,Winter,1,Oct,15,0,Sat,0,Clear/Partly Cloudy,0.5,0.36,251,364,615,Sedang,
2012-10-13,Winter,1,Oct,16,0,Sat,0,Clear/Partly Cloudy,0.5,0.31,294,343,637,Sedang,
2012-10-13,Winter,1,Oct,17,0,Sat,0,Clear/Partly Cloudy,0.46,0.38,193,335,528,Sedang,
2012-10-13,Winter,1,Oct,18,0,Sat,0,Clear/Partly Cloudy,0.46,0.44,174,299,473,Sedang,
2012-10-13,Winter,1,Oct,19,0,Sat,0,Clear/Partly Cloudy,0.44,0.44,73,259,332,Sedang,
2012-10-13,Winter,1,Oct,20,0,Sat,0,Clear/Partly Cloudy,0.4,0.54,57,198,255,Sedang,
2012-10-13,Winter,1,Oct,21,0,Sat,0,Clear/Partly Cloudy,0.4,0.58,47,157,204,Sedang,
2012-10-13,Winter,1,Oct,22,0,Sat,0,Clear/Partly Cloudy,0.4,0.62,33,156,189,Sedang,
2012-10-13,Winter,1,Oct,23,0,Sat,0,Clear/Partly Cloudy,0.42,0.58,27,98,125,Sedang,
2012-10-14,Winter,1,Oct,0,0,Sun,0,Clear/Partly Cloudy,0.4,0.71,8,103,111,Sedang,
2012-10-14,Winter,1,Oct,1,0,Sun,0,Clear/Partly Cloudy,0.42,0.77,16,96,112,Sedang,
2012-10-14,Winter,1,Oct,2,0,Sun,0,Clear/Partly Cloudy,0.4,0.76,8,58,66,Sedang,Sangat Tinggi
2012-10-14,Winter,1,Oct,3,0,Sun,0,Clear/Partly Cloudy,0.42,0.77,3,25,28,Sedang,Tinggi
2012-10-14,Winter,1,Oct,4,0,Sun,0,Clear/Partly Cloudy,0.42,0.77,2,10,12,Sedang,Sedang
2012-10-14,Winter,1,Oct,5,0,Sun,0,Clear/Partly Cloudy,0.4,0.82,5,6,11,Sedang,Sedang
2012-10-14,Winter,1,Oct,6,0,Sun,0,Clear/Partly Cloudy,0.4,0.82,4,20,24,Sedang,Tinggi
2012-10-14,Winter,1,Oct,7,0,Sun,0,Clear/Partly Cloudy,0.42,0.82,7,44,51,Sedang,Sangat Tinggi
2012-10-14,Winter,1,Oct,8,0,Sun,0,Clear/Partly Cloudy,0.44,0.77,28,104,132,Sedang,
2012-10-14,Winter,1,Oct,9,0,Sun,0,Misty/Cloudy,0.48,0.67,62,161,223,Sedang,
2012-10-14,Winter,1,Oct,10,0,Sun,0,Clear/Partly Cloudy,0.54,0.56,150,278,428,Sedang,
2012-10-14,Winter,1,Oct,11,0,Sun,0,Clear/Partly Cloudy,0.56,0.52,156,338,494,Sedang,
2012-10-14,Winter,1,Oct,12,0,Sun,0,Clear/Partly Cloudy,0.62,0.46,200,362,562,Panas,
2012-10-14,Winter,1,Oct,13,0,Sun,0,Clear/Partly Cloudy,0.64,0.41,218,401,619,Panas,
2012-10-14,Winter,1,Oct,14,0,Sun,0,Clear/Partly Cloudy,0.66,0.39,249,368,617,Panas,
2012-10-14,Winter,1,Oct,15,0,Sun,0,Clear/Partly Cloudy,0.66,0.39,213,355,568,Panas,
2012-10-14,Winter,1,Oct,16,0,Sun,0,Clear/Partly Cloudy,0.64,0.41,203,378,581,Panas,
2012-10-14,Winter,1,Oct,17,0,Sun,0,Clear/Partly Cloudy,0.64,0.44,193,346,539,Panas,
2012-10-14,Winter,1,Oct,18,0,Sun,0,Clear/Partly Cloudy,0.58,0.6,134,319,453,Sedang,
2012-10-14,Winter,1,Oct,19,0,Sun,0,Clear/Partly Cloudy,0.56,0.64,68,268,336,Sedang,
2012-10-14,Winter,1,Oct,20,0,Sun,0,Clear/Partly Cloudy,0.54,0.73,48,198,246,Sedang,
2012-10-14,Winter,1,Oct,21,0,Sun,0,Clear/Partly Cloudy,0.56,0.73,40,156,196,Sedang,
2012-10-14,Winter,1,Oct,22,0,Sun,0,Clear/Partly Cloudy,0.56,0.73,38,87,125,Sedang,
2012-10-14,Winter,1,Oct,23,0,Sun,0,Misty/Cloudy,0.56,0.68,27,78,105,Sedang,
2012-10-15,Winter,1,Oct,0,0,Mon,1,Misty/Cloudy,0.56,0.73,17,31,48,Sedang,Sangat Tinggi
2012-10-15,Winter,1,Oct,1,0,Mon,1,Misty/Cloudy,0.58,0.64,5,24,29,Sedang,Tinggi
2012-10-15,Winter,1,Oct,2,0,Mon,1,Misty/Cloudy,0.58,0.64,1,5,6,Sedang,Rendah
2012-10-15,Winter,1,Oct,3,0,Mon,1,Misty/Cloudy,0.56,0.73,2,2,4,Sedang,Rendah
2012-10-15,Winter,1,Oct,4,0,Mon,1,Misty/Cloudy,0.56,0.68,1,9,10,Sedang,Rendah
2012-10-15,Winter,1,Oct,5,0,Mon,1,Misty/Cloudy,0.56,0.73,2,38,40,Sedang,Sangat Tinggi
